🚮	8	símbolo de lixeira	bin | coloque o lixo no lixo | lata | litter | litter in bin sign | litterbin | lixeira | lixo | sign | símbolo | símbolo de lixeira
🚰	8	água potável	beber | drinking | potable | potable water | potável | símbolo | torneira | water | água | água potável
♿	8	símbolo de cadeira de rodas	access | acesso | cadeira | handicap | rodas | sinal | symbol | símbolo | símbolo de cadeira de rodas | wheelchair | wheelchair symbol
🚹	8	banheiro masculino	WC | banheiro | banheiro masculino | bathroom | homem | lavatory | lavatório | man | masculino | men’s | men’s room | restroom | room | símbolo | toalete | toilet | wc
🚺	8	banheiro feminino	WC | banheiro | banheiro feminino | bathroom | feminino | lavabo | lavatory | lavatório | mulher | restroom | room | símbolo | toalete | toilet | wc | woman | women’s | women’s room
🚻	8	banheiro	WC | banheiro | bathroom | lavabo | lavatory | restroom | sanitário | símbolo | toalete | toilet
🚼	8	símbolo de bebê	baby | baby symbol | bebê | changing | fralda | fraldário | symbol | símbolo | símbolo de bebê | trocar
🚾	8	WC	WC | bathroom | closet | latrina | lavabo | lavatory | privada | restroom | toalete | toilet | vaso sanitário | water | water closet
🛂	8	controle de passaportes	control | controle | controle de passaportes | passaporte | passport | passport control
🛃	8	alfândega	aduana | aduaneira | alfândega | bens | customs | federal | impostos | packing | receita
🛄	8	restituição de bagagem	aeroporto | arrived | bagagem | bagagens | baggage | baggage claim | bags | case | checked | claim | esteira | férias | journey | mala | packing | plane | ready | recolhimento | restituição | restituição de bagagem | travel | trip | viagem | área
🛅	8	depósito de bagagem	bagagem | baggage | case | depósito | depósito de bagagem | esquecida | left | left luggage | locker | luggage | malas | serviço
⚠️	8	aviso	atenção | aviso | caution | cuidado | sinal | warning
🚸	8	crianças atravessando	atravessando | child | children | children crossing | criança | crianças | crianças atravessando | crossing | pedestre | pedestrian | símbolo | traffic | tráfego
⛔	8	entrada proibida	do | entrada | entrada proibida | entre | entry | fail | forbidden | no | no entry | not | não | pass | placa | prohibited | proibida | proibido | sinal | traffic | trânsito
🚫	8	proibido	entrada | entry | forbidden | no | not | não | prohibited | proibida | proibido | sinal | smoke | símbolo
🚳	8	proibido andar de bicicleta	bicicleta | bicycle | bicycles | bike | forbidden | no | no bicycles | not | não | permitidas | prohibited | proibido | proibido andar de bicicleta | sem
🚭	8	proibido fumar	cigarro | forbidden | fumar | no | no smoking | not | não é permitido fumar | prohibited | proibido | proibido fumar | smoke | smoking | símbolo
🚯	8	proibido jogar lixo no chão	forbidden | jogar | litter | littering | lixo | no | no littering | not | não | não jogue lixo no chão | prohibited | proibido | proibido jogar lixo no chão | símbolo
🚱	8	água não potável	consumo | dry | imprópria | non-drinking | non-potable | non-potable water | não | potável | prohibited | proibido | seco | sem | water | água | água não potável
🚷	8	proibida a passagem de pedestres	forbidden | no | no pedestrians | not | não | passagem | pedestre | pedestrian | pedestrians | permitidos | prohibited | proibida | proibida a passagem de pedestres | proibido
📵	8	proibido o uso de telefone celular	cel | cell | celular | forbidden | mobile | no | no mobile phones | not | não | permitidos | phone | phones | prohibited | proibido | proibido o uso de telefone celular | sem | smartphone | telefone | telephone
🔞	8	proibido para menores de 18 anos	18 | age | anos | dezoito | eighteen | forbidden | idade | menor | menores | no | no one under eighteen | not | one | prohibited | proibido | proibido para menores de 18 anos | restriction | restrição | underage
☢️	8	radioativo	perigo | radiativo | radiação | radioactive | radioativo | sign | sinal | símbolo
☣️	8	risco biológico	biohazard | biológico | ciência | perigo | resíduos | resíduos biológicos | risco | risco biológico | sign
⬆️	8	seta para cima	arrow | cardinal | direction | direção | norte | north | seta | seta para cima | up | up arrow
↗️	8	seta para cima e para a direita	arrow | diagonal | direction | direita | direção | flecha | intercardinal | nordeste | northeast | seta | seta para cima e para a direita | superior | up-right | up-right arrow
➡️	8	seta para a direita	arrow | cardinal | direction | direita | direção | east | flecha | leste | right | right arrow | seta | seta para a direita
↘️	8	seta para baixo e para a direita	arrow | diagonal | direction | direita | direção | down-right | down-right arrow | flecha | inferior | intercardinal | seta | seta para baixo e para a direita | southeast | sudeste
⬇️	8	seta para baixo	abaixo | arrow | baixo | cardinal | direction | direção | down | down arrow | embaixo | flecha | seta | seta para baixo | south | sul
↙️	8	seta para baixo e para a esquerda	arrow | diagonal | direction | direção | down-left | down-left arrow | esquerda | flecha | inferior | intercardinal | seta | seta para baixo e para a esquerda | southwest | sudoeste
⬅️	8	seta para a esquerda	arrow | atrás | cardinal | direction | direção | esquerda | flecha | left | left arrow | oeste | seta | seta para a esquerda | voltar | west
↖️	8	seta para cima e para a esquerda	arrow | diagonal superior esquerda | direction | direção | flecha | intercardinal | noroeste | northwest | seta | seta para cima e para a esquerda | seta para esquerda superior | up-left | up-left arrow
↕️	8	seta para cima e para baixo	arrow | flecha | para baixo | para cima | seta | seta para cima e para baixo | up-down | up-down arrow | vertical
↔️	8	seta para esquerda e direita	arrow | flecha | horizontal | lados | left-right | left-right arrow | seta | seta para esquerda e direita
↩️	8	seta curva da direita para a esquerda	arrow | curva | curving | flecha | left | retorno | right | right arrow curving left | seta | seta curva da direita para a esquerda | seta curva da direita para esquerda | voltar à esquerda
↪️	8	seta curva da esquerda para a direita	arrow | curva | curving | flecha | left | left arrow curving right | retorno | right | seta | seta curva da esquerda para a direita | seta curva da esquerda para direita | voltar à direita
⤴️	8	seta para a direita curvada para cima	arrow | curva | curving | flecha | right | right arrow curving up | seta | seta curva de baixo para cima | seta para a direita curvada para cima | seta para cima | up
⤵️	8	seta para a direita curvada para baixo	arrow | curva | curving | down | embaixo | flecha | right | right arrow curving down | seta curva de cima para baixo | seta para a direita curvada para baixo | seta para baixo
🔃	8	setas verticais no sentido horário	arrow | arrows | clockwise | clockwise vertical arrows | flechas | recarregar | refresh | reload | sentido horário | seta | setas | setas em sentido horário na vertical | setas verticais no sentido horário | símbolo de recarregar | vertical
🔄	8	botão de setas em sentido anti-horário	again | anti-horário | anticlockwise | arrow | arrows | atualizar | botão de setas em sentido anti-horário | botão de setas no sentido anti-horário | button | counterclockwise | counterclockwise arrows button | deja | refresh | rewindershins | sentido anti-horário | seta | setas | setas em sentido anti-horário | vu
🔙	8	seta "BACK"	BACK | BACK arrow | arrow | flecha | seta | seta "BACK" | seta para a esquerda | seta para voltar | voltar | voltar com seta para a esquerda
🔚	8	seta "END"	END | END arrow | arrow | fim | fim com seta para a esquerda | final | seta | seta "END" | seta para a esquerda | seta para ir para o fim
🔛	8	seta "ON!"	ON! | ON! arrow | arrow | flecha | marca | mark | on | seta | seta "ON!" | seta “ON”
🔜	8	seta "SOON"	SOON | SOON arrow | arrow | brb | em breve | flecha | omw | seta | seta "SOON" | soon | símbolo “Soon” | “Soon” com seta para a direita
🔝	8	seta "TOP"	TOP | TOP arrow | arrow | cima | homie | para cima | seta | seta "TOP | seta "TOP" | seta para cima | símbolo top | top | top com seta para cima | up
🛐	8	local de culto	culto | local de culto | local sagrado | oração | place | place of worship | pray | religion | religião | reza | worship
⚛️	8	símbolo de átomo	ateu | ateísmo | atheist | atom | atom symbol | symbol | símbolo de átomo | símbolo do ateísmo | átomo
🕉️	8	om	Hindu | hindu | om | religion | religião
✡️	8	estrela de Davi	David | Jew | Jewish | davi | estrela | estrela de Davi | judaico | judaism | judeu | religion | religião | star | star of David
☸️	8	roda do Dharma	Buddhist | budista | dharma | religion | religião | roda | roda do Dharma | wheel | wheel of dharma
☯️	8	yin yang	difficult | lives | religion | religião | tao | taoist | taoista | taoistas | total | yang | yin | yin yang | yin-yang | yinyang
✝️	8	cruz latina	Christian | christ | cristão | cross | cruz | cruz latina | latin | latin cross | religion | religião
☦️	8	cruz ortodoxa	Christian | cristão | cross | cruz | cruz ortodoxa | orthodox | orthodox cross | religion | religião
☪️	8	estrela e lua crescente	Muslim | crescent | estrela e lua crescente | islam | islã | muçulmano | ramadan | religion | religião | star | star and crescent | símbolo islã
☮️	8	símbolo da paz	healing | paz | peace | peace symbol | peaceful | symbol | símbolo | símbolo da paz
🕎	8	menorá	candelabro | candelabro judeu | candelabrum | candlestick | castiçal | hanukkah | jewish | judaism | judaísmo | memorah | menorah | menorá | religion | religião
🔯	8	estrela de seis pontas	adivinhação | destino | dotted | dotted six-pointed star | estrela de seis pontas | fortune | jewish | judaism | seis pontas | six-pointed | star
🪯	8	khanda	Deg | Deg Tegh Fateh | Fateh | Khalsa | Khanda | Sikh | Sikhism | Sikhismo | Tegh | fé | khanda | religion | religião | siquismo
♈	8	signo de Áries	Aries | carneiro | horoscope | ram | signo de Áries | zodiac | zodíaco | Áries
♉	8	signo de Touro	Taurus | boi | bull | horoscope | ox | signo de Touro | touro | zodiac | zodíaco
♊	8	signo de Gêmeos	Gemini | gêmeos | horoscope | signo de Gêmeos | twins | zodiac | zodíaco
♋	8	signo de Câncer	Cancer | caranguejo | crab | câncer | horoscope | signo de Câncer | zodiac | zodíaco
♌	8	signo de Leão	Leo | horoscope | leão | lion | signo de Leão | zodiac | zodíaco
♍	8	signo de Virgem	Virgo | horoscope | signo de Virgem | virgem | zodiac | zodíaco
♎	8	signo de Libra	Libra | balance | balança | horoscope | justice | justiça | libra | scales | signo de Libra | signo de Virgem | zodiac | zodíaco
♏	8	signo de Escorpião	Scorpio | Scorpius | escorpião | horoscope | scorpion | signo de Escorpião | zodiac | zodíaco
♐	8	signo de Sagitário	Sagittarius | archer | arqueiro | horoscope | sagitário | signo de Sagitário | zodiac | zodíaco
♑	8	signo de Capricórnio	Capricorn | cabra | capricórnio | goat | horoscope | signo de Capricórnio | zodiac | zodíaco
♒	8	signo de Aquário	Aquarius | aquário | bearer | horoscope | signo de Aquário | water | zodiac | zodíaco | água
♓	8	signo de Peixes	Pisces | fish | horoscope | peixes | signo de Peixes | zodiac | zodíaco
⛎	8	signo de Ofiúco	Ofiúco | Ophiuchus | bearer | cobra | serpent | serpente | signo de Ofiúco | snake | zodiac | zodíaco
🔀	8	botão de músicas aleatórias	arrow | botão de músicas aleatórias | button | crossed | cruzadas | flechas | seta | setas | setas cruzadas em direção à direita | shuffle | shuffle tracks button | tracks
🔁	8	botão de repetir	arrow | botão de repetir | button | clockwise | flechas | horário | repeat | repeat button | repetir | sentido horário | seta | setas | setas em sentido horário
🔂	8	botão de repetir uma única faixa	arrow | botão de repetir | botão de repetir uma única faixa | button | clockwise | horário | número 1 | once | repeat | repeat single button | repetir | repetir uma vez | sentido horário | seta | setas | setas em sentido horário com número 1 | single | uma vez
▶️	8	botão reproduzir	arrow | botão reproduzir | button | direita | play | play button | reproduzir | right | seta | seta para a direita | triangle | triângulo
⏩	8	botão avançar	arrow | avançar | botão avançar | button | direita | double | dupla | fast | fast-forward | fast-forward button | flechas | forward | passar para a frente | rápido | seta | seta dupla para a direita
⏭️	8	botão de próxima faixa	arrow | avançar | botão de próxima faixa | button | flechas duplas | next | next track button | passar para frente | próxima cena | próxima faixa | scene | seta | seta dupla para a direita | track | triangle
⏯️	8	botão de reproduzir ou pausar	arrow | botão | botão de reproduzir ou pausar | button | direita | pausar | pause | play | play or pause button | reproduzir | reproduzir ou pausar | right | seta | seta para a direita | triangle | triângulo
◀️	8	botão de voltar	arrow | botão de voltar | button | esquerda | left | reverse | reverse button | seta | seta para a esquerda | triangle | triângulo | voltar
⏪	8	botão de retroceder	arrow | botão de retroceder | button | double | dupla | esquerda | fast | fast reverse button | retroceder | reverse | rewind | seta | seta dupla para a esquerda | seta dupla para trás | voltar
⏮️	8	botão de faixa anterior	anterior | arrow | botão de faixa anterior | button | cena anterior | faixa anterior | flechas para esquerda | last | last track button | previous | scene | seta | seta dupla para a esquerda | setas para a esquerda | track | triangle | triângulo | voltar | última faixa
🔼	8	botão apontando para cima	acima | arrow | botão | botão apontando para cima | botão de triângulo apontando para cima | button | para cima | red | seta | triângulo | triângulo apontando para cima | up | upwards | upwards button | vermelho
⏫	8	botão de avanço para cima	arrow | botão de avanço para cima | button | double | dupla | fast | fast up button | flechas para cima | para cima | seta | seta dupla para cima | up
🔽	8	botão apontando para baixo	arrow | botão | botão apontando para baixo | botão de triângulo apontando para baixo | button | down | downwards | downwards button | para baixo | red | seta | triângulo | triângulo apontando para baixo | vermelho
⏬	8	botão de avanço para baixo	arrow | botão de avanço para baixo | button | double | down | fast | fast down button | flechas | flechas para baixo | para baixo | retroceder rápido | seta | seta dupla para baixo
⏸️	8	botão pausar	bar | barra | botão pausar | button | double | dupla | pausado | pausar | pause | pause button | vertical
⏹️	8	botão parar	botão parar | button | parar | quadrado | square | stop | stop button
⏺️	8	botão gravar	botão | botão gravar | button | circle | círculo | gravar | record | record button
⏏️	8	botão ejetar	botão ejetar | button | eject | eject button | ejetar
🎦	8	cinema	camera | cinema | entretenimento | film | filme | movie | símbolo do cinema
🔅	8	botão de diminuir brilho	botão de diminuir brilho | brightness | brilho | button | dim | dim button | diminuir | escurecer | low | símbolo para reduzir brilho
🔆	8	botão de aumentar brilho	aumentar brilho | botão de aumentar brilho | bright | bright button | brightness | brilho | button | light | símbolo para aumentar brilho
📶	8	barras de sinal	antena | antena com barras | antenna | antenna bars | bar | barras de sinal | bars | cell | celular | communication | conexão | força do sinal | internet | mobile | phone | signal | sinais de telefonia móvel | telefone | telephone
🛜	8	sem fio	banda larga | broadband | computador | computer | conectividade | connectivity | hotspot | internet | network | ponto de acesso | rede | roteador | router | sem fio | smartphone | wi-fi | wifi | wireless | wlan
📳	8	modo vibratório	cel | cell | celular | communication | mobile | mode | modo | modo vibratório | phone | smartphone | telefone | telephone | vibration | vibration mode | vibração
📴	8	telefone celular desligado	cell | celular | desligado | desligue o celular | mobile | mobile phone off | off | phone | smartphone | telefone | telefone celular desligado | telephone
♀️	8	símbolo de feminino	female | female sign | feminino | mulher | sign | símbolo de feminino | woman
♂️	8	símbolo de masculino	homem | male | male sign | man | masculino | sign | símbolo de masculino
⚧️	8	símbolo transgênero	symbol | símbolo transgênero | transgender | transgender symbol | transgênero
✖️	8	sinal de multiplicação	X | X preto | cancel | cancelar | multiplicar | multiplication | multiplicação | multiply | sign | sinal de multiplicação | x | x de multiplicação | ×
➕	8	símbolo de adição	+ | cruz | mais | matemática | plus | sinal | sinal de maior | sinal de mais | somar | símbolo de adição
➖	8	símbolo de subtração	- | diminuir | heavy | matemática | math | menos | minus | sign | sinal | sinal de menos | símbolo de subtração | travessão | −
➗	8	símbolo de divisão	divide | dividir | division | divisão | heavy | matemática | math | sign | sinal | sinal de divisão | sinal de divisão grande | símbolo de divisão | ÷
🟰	8	sinal de igual	answer | conta | equal | equality | equals | heavy | heavy equals sign | iguais | igual | igualdade | matemática | math | resposta | resultado | sign | sinal de igual
♾️	8	infinito	eternidade | forever | ilimitado | infinito | infinity | unbounded | universal
‼️	8	dupla exclamação	! | !! | bangbang | double | double exclamation mark | dupla exclamação | exclamation | exclamação | exclamação dupla | explosão | mark | ponto de exclamação duplo | pontuação | punctuation
⁉️	8	exclamação com interrogação	! | !? | ? | exclamation | exclamation question mark | exclamação | exclamação com interrogação | interrobang | interrogação | mark | pergunta | pontuação | punctuation | question | sinal
❓	8	ponto de interrogação vermelho	? | interrogação | mark | pergunta | ponto | ponto de interrogação | ponto de interrogação vermelho | pontuação | punctuation | question | red | red question mark | sinal
❔	8	ponto de interrogação branco	? | delineado | interrogação | mark | outlined | pergunta | ponto de interrogação branco | pontuação | punctuation | question | sinal | white | white question mark
❕	8	ponto de exclamação branco	! | bang | delineado | exclamation | exclamação | mark | outlined | ponto | ponto de exclamação branco | pontuação | punctuation | sinal | white | white exclamation mark
❗	8	ponto de exclamação vermelho	! | bang | exclamation | exclamação | mark | ponto de exclamação | ponto de exclamação vermelho | pontuação | punctuation | red | red exclamation mark
〰️	8	travessão ondulado	dash | onda | ondulado | pontuação | punctuation | travessão | travessão ondulado | wavy | wavy dash
💱	8	câmbio de moeda	banco | bank | currency | currency exchange | câmbio | câmbio de moeda | dinheiro | exchange | moeda | money
💲	8	cifrão	billion | cash | charge | cifrão | currency | dinheiro | dollar | dólar | grana | heavy | heavy dollar sign | million | moeda | money | pay | sign | símbolo do dólar | símbolo do dólar em negrito
⚕️	8	símbolo da medicina	aesculapius | bastão de asclépio | esculápio | medical | medical symbol | medicina | medicine | staff | symbol | símbolo | símbolo da medicina
♻️	8	símbolo de reciclagem	reciclagem | reclicar | recycle | recycling | recycling symbol | sinal | symbol | símbolo de reciclagem | símbolo de reciclagem sólido universal
⚜️	8	flor-de-lis	cavaleiros | fleur-de-lis | flor-de-lis | knights | símbolo
🔱	8	emblema de tridente	anchor | emblem | emblema | emblema de tridente | ferramenta | navio | poseidon | ship | símbolo de tridente | tool | trident | trident emblem | tridente | âncora
📛	8	crachá	badge | crachá | identificação | name | name badge | nome
🔰	8	símbolo japonês de principiante	Japanese | Japanese symbol for beginner | beginner | chevron | folha verde e amarela | green | iniciante | japonês | leaf | symbol | símbolo japonês de principiante | símbolo japonês para iniciante | tool | verde e amarela | verde e amarelo | yellow
⭕	8	círculo grande oco	aro | circle | círculo | círculo grande oco | círculo vermelho vazio | grande | heavy | hollow | hollow red circle | large | o | red | vermelho
✅	8	marca de seleção branca	botão | button | check | check mark button | checked | checkmark | complete | completed | completo | done | feito | fixed | marca | marca de seleção branca | marca de verificação | marca de verificação grande | mark | tick | verificado | verificação | ✓
☑️	8	caixa de seleção marcada com tique	ballot | box | caixa | caixa de seleção marcada com tique | check | check box with check | checked | done | feito | marca de verificação | marca de verificação cinza | off | tick | verificação | ✓
✔️	8	marca de seleção	check | check mark | checked | checkmark | done | feito | heavy | marca | marca de seleção | marca de verificação simples | marcar | mark | selecionar | tick | verificação | ✓
❌	8	xis	X | cancel | cancelar | cross | cross mark | mark | multiplicar | multiplication | multiplicação | multiply | vermelho | x | xis | ×
❎	8	botão de xis	botão com x | botão de caixa com X | botão de xis | button | cross | cross mark button | marcado | mark | multiplicar | multiplication | multiply | quadrado | square | x | x em um quadrado verde | x verde | ×
➰	8	laço encaracolado	curl | curly | curly loop | laço encaracolado | loop | onda | ondulado | volta
➿	8	loop encaracolado duas vezes	curl | curly | double | double curly loop | duas vezes | duplo | encaradolado | loop | loop encaracolado duas vezes | onda | ondulado
〽️	8	sinal japonês indicando início de música	alternation | canto | japonês | mark | part | part alternation mark | sinal japonês indicando início de música | símbolo japonês de canto
✳️	8	asterisco de oito pontas	* | asterisco | asterisco de oito pontas | asterisk | eight-spoked | eight-spoked asterisk | estrela
✴️	8	estrela de oito pontas	* | eight-pointed | eight-pointed star | estrela | estrela de oito pontas | oito pontas | star
❇️	8	faísca	* | cruz | faísca | sparkle
©️	8	símbolo de copyright	C | Copyright | copyright | direitos autorais | símbolo de copyright
®️	8	símbolo de registrado	Marca registrada | Marca registrada “R” | R | marca registrada | marca registrada “R” | registered | símbolo de registrado
™️	8	símbolo de marca registrada	Marca registrada “TM” | TM | marca registrada | marca registrada “TM” | mark | símbolo | símbolo de marca registrada | trade | trade mark | trademark
🫟	8	respingo	drip | holi | ink | liquid | mancha | mess | paint | pingo | respingo | spill | splatter | stain | tinta
#️⃣	8	keycap: #	keycap: #
*️⃣	8	keycap: *	keycap: *
0️⃣	8	tecla: 0	0 | keycap | keycap: 0 | tecla | tecla: 0 | zero
1️⃣	8	tecla: 1	1 | keycap | keycap: 1 | one | tecla | tecla: 1 | um
2️⃣	8	tecla: 2	2 | dois | keycap | keycap: 2 | tecla | tecla: 2 | two
3️⃣	8	tecla: 3	3 | keycap | keycap: 3 | tecla | tecla: 3 | three | três
4️⃣	8	tecla: 4	4 | four | keycap | keycap: 4 | quatro | tecla | tecla: 4
5️⃣	8	tecla: 5	5 | cinco | five | keycap | keycap: 5 | tecla | tecla: 5
6️⃣	8	tecla: 6	6 | keycap | keycap: 6 | seis | six | tecla | tecla: 6
7️⃣	8	tecla: 7	7 | keycap | keycap: 7 | sete | seven | tecla | tecla: 7
8️⃣	8	tecla: 8	8 | eight | keycap | keycap: 8 | oito | tecla | tecla: 8
9️⃣	8	tecla: 9	9 | keycap | keycap: 9 | nine | nove | tecla | tecla: 9
🔟	8	keycap: 10	keycap: 10
🔠	8	letras latinas maiúsculas	ABCD | caracteres latinos maiúsculos | digitação | input | input latin uppercase | inserir caracteres latinos maiúsculos | latin | latinas | letras | letras latinas maiúsculas | letters | maiúsculas | maiúsculos | uppercase
🔡	8	letras latinas minúsculas	abcd | caracteres latinos minúsculos | digitação | input | input latin lowercase | latin | latinas | latino | letras | letras latinas minúsculas | letters | lowercase | minúsculas | minúsculos
🔢	8	números	1234 | digitação | input | input numbers | inserir números | numbers | números
🔣	8	símbolos	% | & | digitação | input | input symbols | inserir símbolos | symbols | símbolos | ♪ | 〒 | 〒♪&%
🔤	8	letras latinas	ABC | abc | alfabeto | alphabet | digitação | inglês | input | input latin letters | inserir alfabeto latino | latin | latinas | latino | letras | letras latinas | letters
🅰️	8	botão A (tipo sanguíneo)	A | A button (blood type) | blood | botão A (tipo sanguíneo) | button | sangue | tipo A | tipo sanguíneo | tipo sanguíneo A | type
🆎	8	botão AB (tipo sanguíneo)	AB | AB button (blood type) | blood | botão AB (tipo sanguíneo) | button | sangue | tipo AB | tipo sanguíneo | tipo sanguíneo AB | type
🅱️	8	botão B (tipo sanguíneo)	B | B button (blood type) | blood | botão B (tipo sanguíneo) | button | sangue | tipo B | tipo sanguíneo | tipo sanguíneo B | type
🆑	8	botão CL	CL | CL button | botão CL | button | cl | limpar | símbolo do CL
🆒	8	botão "COOL"	COOL | COOL button | botão "COOL" | botão cool | button | cool | legal | símbolo “cool”
🆓	8	botão "FREE"	FREE | FREE button | botão "FREE" | button | free | gratuito | grátis | símbolo | símbolo “Free”
ℹ️	8	informações	I | i | information | informação | informações | símbolo | símbolo de informações
🆔	8	botão ID	ID | ID button | botão ID | button | identidade | identity | símbolo | símbolo “ID”
Ⓜ️	8	círculo com a letra M	M | circle | circled | circled M | círculo | círculo com a letra M | letra M | m
🆕	8	botão "NEW"	NEW | NEW button | Novo | botão "NEW" | button | new | símbolo
🆖	8	botão NG	NG | NG button | botão NG | button | símbolo | símbolo “NG”
🅾️	8	botão O (tipo sanguíneo)	O | O button (blood type) | blood | botão O (tipo sanguíneo) | button | sangue | tipo O | tipo sanguíneo | tipo sanguíneo O | type
🆗	8	botão OK	OK | OK button | botão OK | button | ok | okay | sim | símbolo “OK”
🅿️	8	botão P	P | P button | botão P | button | estacionamento | estacionar | garagem de carros | parking
🆘	8	botão SOS	Ajuda | SOS | SOS button | Socorro | botão SOS | button | help | símbolo | símbolo “SOS”
🆙	8	botão "UP!"	UP | UP! | UP! button | botão "UP!" | button | mark | para cima | símbolo | símbolo “UP!” | up
🆚	8	botão VS	VS | VS button | botão VS | botão vs | button | símbolo | símbolo “vs” | versus | vs
🈁	8	botão japonês de “aqui”	Japanese | Japanese “here” button | aqui | botão | botão japonês de “aqui” | button | here | japonês | katakana
🈂️	8	botão japonês de “taxa de serviço”	Japanese | Japanese “service charge” button | botão | botão japonês de “taxa de serviço” | button | charge | cobrança | japonês | katakana | service | serviço
🈷️	8	botão japonês de “quantidade mensal”	Japanese | Japanese “monthly amount” button | amount | botão | botão japonês de “quantidade mensal” | button | ideograma | ideograph | japonês | mensal | monthly | quantidade | valor
🈶	8	botão japonês de “não gratuito”	Japanese | Japanese “not free of charge” button | botão | botão japonês de “não gratuito” | button | charge | free | grátis | ideograma | ideograph | isento | japonês | not | não | taxa
🈯	8	botão japonês de “reservado”	Japanese | Japanese “reserved” button | botão | botão japonês de “reservado” | button | ideograma | ideograph | japonês | reservado | reserved
🉐	8	botão japonês de “barganha”	Japanese | Japanese “bargain” button | bargain | barganha | botão | botão japonês de “barganha” | button | ideograma | ideograph | japonês | promoção
🈹	8	botão japonês de “desconto”	Japanese | Japanese “discount” button | botão | botão japonês de “desconto” | button | desconto | discount | ideograma | ideograph | japonês
🈚	8	botão japonês de “gratuito”	Japanese | Japanese “free of charge” button | botão | botão japonês de “gratuito” | button | charge | free | gratuito | ideograma | ideograph | japonês
🈲	8	botão japonês de “proibido”	Japanese | Japanese “prohibited” button | botão | botão japonês de “proibido” | button | ideograma | ideograph | japonês | prohibited | proibido
🉑	8	botão japonês de “aceitável”	Japanese | Japanese “acceptable” button | acceptable | aceitável | botão | botão japonês de “aceitável” | button | ideograma | ideograph | japonês
🈸	8	botão japonês de “aplicação”	Japanese | Japanese “application” button | aplicativo | aplicação | application | botão | botão japonês de “aplicação” | button | ideograma | ideograph | japonês
🈴	8	botão japonês de “nota mínima”	Japanese | Japanese “passing grade” button | botão | botão japonês de “nota mínima” | button | grade | ideograma | ideograph | japonês | mínima | nota | passing
🈳	8	botão japonês de “vago”	Japanese | Japanese “vacancy” button | botão | botão japonês de “vago” | button | ideograma | ideograph | japonês | vacancy | vago
㊗️	8	botão japonês de “parabéns”	Japanese | Japanese “congratulations” button | botão | botão japonês de “parabéns” | button | congratulations | ideograma | ideograph | japonês | parabéns
㊙️	8	botão japonês de “segredo”	Japanese | Japanese “secret” button | botão | botão japonês de “segredo” | button | ideograma | ideograph | japonês | secret | segredo
🈺	8	botão japonês de “aberto para negócios”	Japanese | Japanese “open for business” button | aberto | botão | botão japonês de “aberto para negócios” | business | button | ideograma | ideograph | japonês | negócios | open
🈵	8	botão japonês de “sem vagas”	Japanese | Japanese “no vacancy” button | botão | botão japonês de “sem vagas” | button | ideograma | ideograph | japonês | no | sem | vacancy | vagas
🔴	8	círculo vermelho	bola vermelha | circle | círculo | círculo vermelho | círculo vermelho grande | geometric | geométrico | red | red circle | vermelho
🟠	8	círculo laranja	circle | círculo | círculo laranja | laranja | orange | orange circle
🟡	8	círculo amarelo	amarelo | circle | círculo | círculo amarelo | yellow | yellow circle
🟢	8	círculo verde	circle | círculo | círculo verde | green | green circle | verde
🔵	8	círculo azul	azul | blue | blue circle | bolinha azul | circle | círculo | círculo azul | círculo azul grande | geometric | geométrico
🟣	8	círculo roxo	circle | círculo | círculo roxo | purple | purple circle | roxo
🟤	8	círculo marrom	brown | brown circle | circle | círculo | círculo marrom | marrom
⚫	8	círculo preto	black | black circle | circle | círculo | círculo preto | geometric | geométrico | preto
⚪	8	círculo branco	branco | circle | círculo | círculo branco | geometric | geométrico | white | white circle
🟥	8	quadrado vermelho	card | penalty | quadrado | quadrado vermelho | red | red square | square | vermelho
🟧	8	quadrado laranja	laranja | orange | orange square | quadrado | quadrado laranja | square
🟨	8	quadrado amarelo	amarelo | card | penalty | quadrado | quadrado amarelo | square | yellow | yellow square
🟩	8	quadrado verde	green | green square | quadrado | quadrado verde | square | verde
🟦	8	quadrado azul	anil | azul | blue | blue square | quadrado | quadrado azul | square
🟪	8	quadrado roxo	purple | purple square | púrpura | quadrado | quadrado roxo | roxo | square
🟫	8	quadrado marrom	brown | brown square | marrom | quadrado | quadrado marrom | square
⬛	8	quadrado preto grande	black | black large square | geometric | geométrico | large | preto | quadrado | quadrado preto grande | square
⬜	8	quadrado branco grande	geometric | geométrico | large | quadrado | quadrado branco grande | square | white | white large square
◼️	8	quadrado preto médio	black | black medium square | geometric | geométrico | medium | quadrado | quadrado preto médio | square
◻️	8	quadrado branco médio	geometric | geométrico | medium | quadrado | quadrado branco médio | square | white | white medium square
◾	8	quadrado preto médio menor	black | black medium-small square | geometric | geométrico | medium-small | preto | quadrado | quadrado preto médio menor | square
◽	8	quadrado branco médio menor	branco | geometric | geométrico | medium-small | quadrado | quadrado branco médio menor | square | white | white medium-small square
▪️	8	quadrado preto pequeno	black | black small square | geometric | geométrico | pequeno | preto | quadrado | quadrado preto pequeno | small | square
▫️	8	quadrado branco pequeno	branco | geometric | geométrico | pequeno | quadrado | quadrado branco pequeno | small | square | white | white small square
🔶	8	losango laranja grande	cor de laranja | diamante | diamante cor de laranja grande | diamante laranja grande | diamond | geometric | geométrico | laranja | large | large orange diamond | losango | losango laranja grande | orange
